Session Title,Heat only NDVA county year 2018-2025,,
Session ID,2792486,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence: STATES_ND_VA,"Encounter Type: Emergency, Emergency to Inpatient",
Session Date Range,1/1/2018 - 12/31/2025,,
Measure,Number of Patients,,
Export User,Stephanie Perniciaro,,
Date of Export,1/22/2026,,
,,,
,,,
,Diagnosis (Encounter),Heat,"Total: Total includes all data, including data from columns not currently displayed."
Year,County of Residence,,
,"LUNENBURG, VA",10 or fewer,273
,"PUTNAM, WV",10 or fewer,281
,"CHARLES CITY, VA",10 or fewer,1173
,"KLAMATH, OR",10 or fewer,875
,"PEMBINA, ND",10 or fewer,1267
,"LYCOMING, PA",10 or fewer,893
,"TILLAMOOK, OR",10 or fewer,1107
,"MIDLAND, TX",10 or fewer,576
,"CARROLL, OH",10 or fewer,235
,"BLANCO, TX",10 or fewer,688
,"BOWIE, TX",10 or fewer,547
,"HARDIN, TX",10 or fewer,568
,"MORRIS, TX",10 or fewer,117
,"LEON, TX",10 or fewer,757
,"JACKSON, OH",10 or fewer,763
,"WYOMING, PA",10 or fewer,358
,"STARK, ND",10 or fewer,787
,"FREESTONE, TX",10 or fewer,668
,"CLAY, WV",10 or fewer,105
,"CUMBERLAND, VA",10 or fewer,1168
,"COSHOCTON, OH",10 or fewer,605
,"TYLER, WV",10 or fewer,452
,"HAYWOOD, TN",10 or fewer,535
,"BEDFORD, VA",10 or fewer,650
,"HENDERSON, TN",10 or fewer,169
,"CALEDONIA, VT",10 or fewer,390
,"ATASCOSA, TX",10 or fewer,100
,"LOGAN, OK",10 or fewer,209
,"WEBSTER, WV",10 or fewer,301
,"SURRY, VA",10 or fewer,1093
,"COMANCHE, TX",10 or fewer,238
,"MEDINA, TX",10 or fewer,98
,"WYTHE, VA",10 or fewer,280
,"MCDOWELL, WV",10 or fewer,114
,"DEAF SMITH, TX",10 or fewer,721
,"HASKELL, OK",10 or fewer,336
,"BARNES, ND",10 or fewer,888
,"MINGO, WV",10 or fewer,104
,"GRAY, TX",10 or fewer,513
,"VENANGO, PA",10 or fewer,358
,"PENDLETON, WV",10 or fewer,805
,"DODDRIDGE, WV",10 or fewer,1128
,"LEE, TX",10 or fewer,695
,"RUNNELS, TX",10 or fewer,836
,"OKFUSKEE, OK",10 or fewer,797
,"VICTORIA, TX",10 or fewer,458
,"GRADY, OK",10 or fewer,138
,"CHESTER, TN",10 or fewer,97
,"SUMNER, TN",10 or fewer,519
,"BOX ELDER, UT",10 or fewer,218
,"ECTOR, TX",10 or fewer,407
,"HAMBLEN, TN",10 or fewer,624
,"SAN JACINTO, TX",10 or fewer,490
,"PIKE, OH",10 or fewer,685
,"CLEARFIELD, PA",10 or fewer,677
,"NACOGDOCHES, TX",10 or fewer,297
,"CROCKETT, TN",10 or fewer,80
,"AMHERST, VA",10 or fewer,577
,"HOPKINS, TX",10 or fewer,295
,"CLATSOP, OR",10 or fewer,711
,"NORTON CITY, VA",10 or fewer,788
,"KENDALL, TX",10 or fewer,238
,"TURNER, SD",10 or fewer,841
,"FULTON, PA",10 or fewer,248
,"MOORE, TX",10 or fewer,638
