,"PRINCE OF WALES HYDER, AK",37.93%,-,58
,"RUSSELL, AL",37.93%,16.96%,1321
,"CONWAY, AR",37.69%,19.21%,5153
,"LITCHFIELD, CT",37.37%,22.17%,69546
,"IMPERIAL, CA",37.35%,17.88%,15625
,"UNION, AR",37.30%,19.59%,7202
,"NEW HAVEN, CT",37.29%,24.94%,183784
,"FULTON, AR",37.24%,17.11%,1023
,"FRESNO, CA",37.21%,18.10%,449735
,"TALLAPOOSA, AL",37.20%,15.85%,328
,"DENALI, AK",37.14%,-,35
,"NEW LONDON, CT",37.06%,23.73%,122896
,"MONTGOMERY, AL",36.85%,16.43%,1327
,"CRENSHAW, AL",36.73%,14.65%,471
,"GILA, AZ",36.71%,15.97%,2724
,"GENEVA, AL",36.56%,13.98%,7732
,"WHITE, AR",36.55%,17.54%,16515
,"PROWERS, CO",36.48%,19.35%,2429
,"CALHOUN, AR",36.40%,19.52%,1250
,"COLUMBIA, AR",36.32%,18.46%,3733
,"NAVAJO, AZ",36.25%,15.14%,2146
,"FAULKNER, AR",36.17%,18.22%,40522
,"GRANT, AR",36.02%,20.08%,7130
,"WOODRUFF, AR",35.94%,16.32%,1152
,"CHICOT, AR",35.86%,17.67%,1715
,"KIOWA, CO",35.82%,18.62%,349
,"MOFFAT, CO",35.70%,15.75%,8331
,"LA PAZ, AZ",35.58%,17.30%,711
,"PULASKI, AR",35.31%,21.51%,205463
,"ELMORE, AL",35.28%,14.53%,530
,"LAUDERDALE, AL",35.22%,16.30%,460
,"HOWARD, AR",35.21%,18.94%,1315
,"WASHINGTON, CO",35.20%,18.88%,858
,"ASHLEY, AR",35.17%,17.30%,4057
,"MODOC, CA",35.03%,16.22%,1196
,"TOLLAND, CT",35.02%,21.93%,65143
,"CHEYENNE, CO",34.93%,17.81%,292
,"MORGAN, CO",34.90%,18.23%,5770
,"PIKE, AR",34.65%,20.05%,1541
,"LINCOLN, AR",34.60%,17.95%,2373
,"MOHAVE, AZ",34.55%,14.93%,3812
,"LAS ANIMAS, CO",34.46%,18.46%,3299
,"SEARCY, AR",34.41%,14.73%,930
,"HARTFORD, CT",34.38%,23.17%,458533
,"GRAHAM, AZ",34.26%,20.33%,1220
,"LEE, AL",34.24%,13.42%,3017
,"YELL, AR",34.22%,17.78%,2767
,"MADERA, CA",34.17%,15.77%,52634
,"DEL NORTE, CA",34.17%,14.06%,7071
,"SHASTA, CA",34.04%,15.45%,10444
,"IZARD, AR",33.96%,16.98%,1272
,"GREENLEE, AZ",33.90%,21.94%,351
,"POPE, AR",33.85%,17.72%,9994
,"DESHA, AR",33.70%,17.69%,2199
,"HUERFANO, CO",33.67%,19.30%,1984
,"LIMESTONE, AL",33.45%,17.14%,595
,"BRISTOL BAY, AK",-,-,12
,"HAINES, AK",33.33%,-,42
,"BRADLEY, AR",33.26%,18.57%,2429
,"KERN, CA",33.22%,20.66%,148565
,"KINGS, CA",32.96%,16.73%,17775
,"NAPA, CA",32.85%,32.97%,18349
,"APACHE, AZ",32.84%,13.02%,1075
,"MARICOPA, AZ",32.83%,16.19%,836665
,"FREMONT, CO",32.83%,16.97%,8687
,"CLEVELAND, AR",32.61%,16.85%,2208
,"NOME, AK",32.50%,-,40
,"BETHEL, AK",32.35%,-,34
,"PETERSBURG, AK",32.22%,12.22%,90
,"WELD, CO",32.05%,17.63%,181139
,"COCHISE, AZ",32.05%,18.57%,8556
,"PLUMAS, CA",31.99%,17.49%,2476
,"FAIRFIELD, CT",31.84%,21.78%,192037
,"SAN BENITO, CA",31.79%,18.13%,9674
,"MESA, CO",31.50%,14.86%,56834
,"SHELBY, AL",31.46%,13.54%,1189
,"PHILLIPS, CO",31.45%,15.43%,849
,"MONTEREY, CA",31.44%,22.60%,158262
,"HUMBOLDT, CA",31.42%,12.53%,62776
,"KODIAK ISLAND, AK",31.40%,12.17%,4437
,"STONE, AR",31.37%,14.39%,1272
,"POLK, AR",31.36%,15.96%,1754
,"DREW, AR",31.27%,15.76%,6502
,"DELTA, CO",31.26%,12.98%,4107
,"MADISON, AL",31.12%,15.71%,2368
,"PIMA, AZ",31.09%,23.41%,294427
,"YUBA, CA",30.98%,12.05%,4458
,"SANTA BARBARA, CA",30.90%,18.90%,29755
,"BACA, CO",30.61%,17.78%,686
,"SAN JOAQUIN, CA",30.44%,18.08%,101133
,"KETCHIKAN GATEWAY, AK",30.41%,18.13%,171
,"LAKE, CA",30.41%,16.50%,7978
,"RIVERSIDE, CA",30.33%,15.79%,553759
,"TULARE, CA",30.21%,17.07%,44885
,"LINCOLN, CO",30.06%,15.87%,775
,"JEFFERSON, AL",29.77%,12.63%,3887
,"MONTGOMERY, AR",29.69%,11.98%,751
,"GARLAND, AR",29.65%,15.04%,12174
,"JACKSON, CO",29.65%,14.00%,543
,"YUMA, CO",29.42%,13.39%,1523
,"TRINITY, CA",29.34%,10.30%,777
,"KENAI PENINSULA, AK",29.29%,15.32%,594
,"SKAGWAY, AK",-,-,24
,"SOLANO, CA",29.14%,16.46%,57785
,"SANTA CRUZ, AZ",29.06%,17.88%,3562
,"CALAVERAS, CA",29.01%,12.75%,3481
,"SONOMA, CA",28.72%,11.98%,106781
,"SEVIER, AR",28.64%,15.79%,1292
,"SAN DIEGO, CA",28.42%,16.24%,1271346
,"INYO, CA",28.41%,16.29%,1246
,"SAN BERNARDINO, CA",28.28%,17.84%,309704
,"SIERRA, CA",28.18%,15.66%,511
,"TEHAMA, CA",28.09%,9.20%,1392
,"LOS ANGELES, CA",28.04%,18.87%,521404
,"ADAMS, CO",27.97%,14.03%,178286
,"TELLER, CO",27.95%,13.29%,13766
,"ELBERT, CO",27.94%,12.50%,10562
,"BAXTER, AR",27.94%,12.99%,2248
,"CONEJOS, CO",27.84%,15.76%,679
,"NORTH SLOPE, AK",-,-,36
,"LOWNDES, AL",27.66%,-,47
,"RIO BLANCO, CO",27.57%,10.15%,798
,"RIO GRANDE, CO",27.47%,15.39%,1507
,"MENDOCINO, CA",27.39%,17.79%,24197
,"HOONAH ANGOON, AK",-,-,33
,"MONTROSE, CO",27.27%,11.41%,3785
,"MARION, AR",27.15%,13.16%,722
,"EL PASO, CO",27.12%,13.20%,357885
,"CHILTON, AL",26.87%,11.94%,134
,"COSTILLA, CO",26.58%,13.08%,474
,"GLENN, CA",26.42%,5.24%,897
,"DOLORES, CO",26.40%,12.80%,125
,"MARIPOSA, CA",26.35%,11.47%,2467
,"LARIMER, CO",26.34%,14.76%,212365
,"MATANUSKA SUSITNA, AK",26.32%,12.09%,703
,"ALAMOSA, CO",26.31%,13.73%,1551
,"FAIRBANKS NORTH STAR, AK",25.97%,10.11%,851
,"SANTA CRUZ, CA",25.92%,16.82%,48971
,"JUNEAU, AK",25.87%,11.66%,429
,"AMADOR, CA",25.75%,10.85%,2847
,"KIT CARSON, CO",25.67%,12.41%,935
,"WRANGELL, AK",-,-,39
,"PARK, CO",25.41%,11.84%,3377
,"NEWTON, AR",25.35%,8.53%,434
,"CUSTER, CO",25.16%,14.86%,1252
,"ALAMEDA, CA",24.87%,13.35%,417497
,"ARAPAHOE, CO",24.75%,12.95%,267786
,"CONTRA COSTA, CA",24.73%,12.86%,280111
,"NEW CASTLE, DE",24.15%,16.93%,143386
,"PINAL, AZ",24.00%,11.22%,42696
,"MERCED, CA",23.98%,13.65%,31879
,"YAVAPAI, AZ",23.71%,10.62%,15033
,"VALDEZ CORDOVA, AK",23.44%,-,64
,"MONTEZUMA, CO",23.30%,13.20%,1189
,"BOONE, AR",23.21%,11.71%,1861
,"DENVER, CO",23.20%,10.64%,356871
,"ORANGE, CA",23.19%,14.66%,548020
,"SACRAMENTO, CA",23.19%,13.79%,208912
,"SUTTER, CA",23.15%,9.24%,3473
,"JEFFERSON, CO",22.85%,11.18%,180452
,"BROOMFIELD, CO",22.65%,11.77%,31991
,"HINSDALE, CO",22.06%,-,68
,"MARIN, CA",22.03%,17.10%,53119
,"SAGUACHE, CO",22.03%,11.39%,404
,"YOLO, CA",21.84%,8.98%,31312
,"COLUSA, CA",21.70%,7.76%,825
,"DOUGLAS, CO",21.59%,10.99%,170150
,"MONO, CA",21.36%,8.63%,707
,"TUOLUMNE, CA",21.21%,13.42%,2824
,"GILPIN, CO",21.07%,10.16%,1457
,"SANTA CLARA, CA",21.05%,11.31%,419102
,"BUTTE, CA",20.91%,5.39%,7928
,"GARFIELD, CO",19.88%,9.36%,5307
,"MINERAL, CO",19.81%,-,106
,"SITKA, AK",19.66%,-,117
,"ARCHULETA, CO",19.54%,10.62%,829
,"ANCHORAGE, AK",19.53%,8.77%,2314
,"EL DORADO, CA",19.37%,9.28%,24506
,"CHAFFEE, CO",19.33%,9.26%,2463
,"CLEAR CREEK, CO",19.04%,8.77%,1140
,"SAN LUIS OBISPO, CA",18.81%,10.92%,8618
,"BOULDER, CO",18.62%,10.64%,172515
,"SAN MATEO, CA",17.78%,11.03%,169128
,"CARROLL, AR",17.41%,9.01%,1488
,"LAKE, CO",17.29%,10.16%,561
,"SAN JUAN, CO",-,-,41
,"SAN FRANCISCO, CA",17.02%,12.00%,229536
,"PLACER, CA",16.63%,7.46%,32097
,"STANISLAUS, CA",16.50%,9.74%,35438
,"GRAND, CO",16.48%,6.75%,3095
,"WASHINGTON, AR",15.86%,8.52%,30382
,"ROUTT, CO",15.62%,8.03%,16519
,"LA PLATA, CO",15.30%,8.19%,2784
,"OURAY, CO",15.16%,5.49%,455
,"GUNNISON, CO",14.74%,6.30%,1588
,"YAKUTAT, AK",-,-,10 or fewer
,"NEVADA, CA",13.81%,6.19%,4995
,"MADISON, AR",13.78%,6.77%,1713
,"SUMMIT, CO",13.06%,6.80%,2749
,"BENTON, AR",12.79%,6.52%,27332
,"COCONINO, AZ",12.62%,4.79%,6012
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"EAGLE, CO",11.10%,5.69%,4413
,"VENTURA, CA",10.58%,4.90%,24667
,"PITKIN, CO",9.88%,3.92%,5436
,"SAN MIGUEL, CO",5.96%,2.82%,957
,None of the above,27.74%,17.05%,2210137
,Total,29.13%,16.85%,15298514
