Session Title,Number of Patients and Percentage with Has Any Encounters? preceded by Immunizations: pneumoc within 5 years by Age at Encounter in Years Range and County of Residence,,
Session ID,2807396,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,Days Since Last Immunization Registry Query: any,"State of Residence: California, Connecticut, Georgia, Tennessee, Minnesota, Oregon, New Mexico, Maryland, New York, Colorado",Has Any Encounters?
Session Date Range,1/1/2023 - 12/31/2025,,
Export User,Daniel Weinberger,,
Date of Export,3/25/2026,,
,,,
,,,
,Measures,Number of Patients,Percentage with Has Any Encounters? preceded by Immunizations: pneumoc within 5 years (%)
Age at Encounter in Years,County of Residence,,
,"OTERO, CO",2087,23.29%
,"CHATHAM, GA",2041,19.45%
,"KNOX, TN",2154,18.34%
,"DADE, GA",2203,12.26%
,"HARRIS, GA",2132,17.96%
,"HAYWOOD, TN",2626,12.19%
,"MORGAN, GA",2027,15.44%
,"WALLOWA, OR",2041,23.71%
,"TOWNS, GA",1799,14.51%
,"TIPTON, TN",2323,23.42%
,"UNION, OR",1906,26.44%
,"MCLEOD, MN",1916,26.15%
,"BROOKS, GA",2006,12.31%
,"HENRY, TN",2136,14.93%
,"LANIER, GA",2018,10.70%
,"HARDIN, TN",2536,13.60%
,"WILKIN, MN",2009,26.68%
,"MURRAY, MN",1793,23.48%
,"UPSON, GA",2008,16.98%
,"LOGAN, CO",1871,23.62%
,"FILLMORE, MN",1823,28.20%
,"YELLOW MEDICINE, MN",1831,25.45%
,"DICKSON, TN",1689,10.01%
,"MCKINLEY, NM",2349,29.16%
,"NORMAN, MN",1891,29.77%
,"POPE, MN",1838,21.60%
,"BALDWIN, GA",1729,18.68%
,"PARK, CO",1817,23.23%
,"OLMSTED, MN",1480,29.19%
,"LAKE, MN",1557,21.13%
,"GRANT, MN",1618,20.58%
,"GRAND, CO",1766,16.70%
,"OGLETHORPE, GA",1778,19.24%
,"LA PLATA, CO",1265,17.08%
,"YUBA, CA",1565,18.34%
,"DOUGHERTY, GA",1241,19.90%
,"MONROE, GA",1430,16.15%
,"KANABEC, MN",1523,31.52%
,"LAS ANIMAS, CO",1459,31.25%
,"BURKE, GA",1459,20.63%
,"ROOSEVELT, NM",1085,17.05%
,"GRANT, OR",1371,11.89%
,"MAHNOMEN, MN",1324,24.32%
,"CHAFFEE, CO",1258,16.77%
,"HANCOCK, TN",1431,12.23%
,"CALAVERAS, CA",1290,22.40%
,"HEARD, GA",1400,17.79%
,"STEVENS, MN",1248,17.31%
,"LASSEN, CA",1419,20.37%
,"LEWIS, NY",1492,21.51%
,"KITTSON, MN",1223,31.81%
,"MCDUFFIE, GA",1140,23.33%
,"HAMBLEN, TN",1463,17.98%
,"PROWERS, CO",1094,19.74%
,"LAKE, OR",1348,20.99%
,"DECATUR, TN",1595,11.60%
,"FAYETTE, TN",1626,24.60%
,"TUOLUMNE, CA",1120,21.43%
,"BLUE EARTH, MN",869,23.94%
,"COOK, MN",1260,18.89%
,"RED LAKE, MN",1253,31.36%
,"MEIGS, TN",1374,14.12%
,"MARIPOSA, CA",996,18.98%
,"COCKE, TN",1458,23.25%
,"AMADOR, CA",1260,21.59%
,"WABASHA, MN",1265,31.38%
,"WILLIAMSON, TN",1155,12.38%
,"TIFT, GA",1082,22.00%
,"EDDY, NM",1051,11.80%
,"PUTNAM, NY",1255,13.07%
,"SUTTER, CA",1115,20.09%
,"LAC QUI PARLE, MN",1017,31.66%
,"GOODHUE, MN",980,31.02%
,"BIG STONE, MN",1070,26.73%
,"GRUNDY, TN",1080,11.48%
,"CIBOLA, NM",1170,24.10%
,"HUMPHREYS, TN",991,9.49%
,"JASPER, GA",903,17.61%
,"TRAVERSE, MN",986,26.17%
,"GLYNN, GA",1027,16.65%
,"LAURENS, GA",902,26.83%
,"PEACH, GA",844,18.36%
,"THOMAS, GA",838,18.02%
,"COLQUITT, GA",896,13.95%
,"PIPESTONE, MN",905,20.11%
,"JEFFERSON, GA",904,19.03%
,"MONTGOMERY, TN",930,21.61%
,"FREEBORN, MN",956,27.41%
,"WASHINGTON, GA",867,19.15%
,"COFFEE, GA",917,20.61%
,"ALAMOSA, CO",747,21.95%
,"LAKE OF THE WOODS, MN",967,18.92%
,"HUERFANO, CO",845,22.72%
,"OTERO, NM",814,20.76%
,"TORRANCE, NM",925,18.16%
,"PLUMAS, CA",703,20.20%
,"LE SUEUR, MN",756,25.93%
,"BROWN, MN",725,22.62%
,"RIO GRANDE, CO",735,24.35%
,"SAN JUAN, NM",933,30.98%
,"RUTHERFORD, TN",821,16.44%
,"CLINCH, GA",835,12.81%
,"MONROE, TN",962,16.94%
,"BULLOCH, GA",701,16.83%
,"TAOS, NM",692,19.80%
,"LAKE, TN",909,14.74%
,"TEHAMA, CA",528,16.86%
,"HANCOCK, GA",858,17.60%
,"MONTEZUMA, CO",614,20.52%
,"GILPIN, CO",912,19.52%
,"YUMA, CO",627,14.67%
,"CUMBERLAND, TN",743,14.13%
,"CHARLTON, GA",699,14.88%
,"JONES, GA",529,17.96%
,"SEVIER, TN",757,20.21%
,"LEE, GA",481,18.50%
,"LOUDON, TN",769,18.99%
,"WILKES, GA",646,18.73%
,"FRANKLIN, TN",622,12.06%
,"SAN MIGUEL, CO",746,7.24%
,"SUMNER, TN",666,15.17%
,"CLEAR CREEK, CO",594,24.75%
,"RIO ARRIBA, NM",613,25.45%
,"NICOLLET, MN",420,25.71%
,"STEELE, MN",522,30.46%
,"LINCOLN, NM",550,17.45%
,"SIERRA, NM",494,24.90%
,"LINCOLN, GA",525,18.67%
,"EMANUEL, GA",541,16.45%
,"ECHOLS, GA",554,9.21%
,"HAMILTON, NY",591,18.95%
,"CUSTER, CO",533,17.64%
,"SOCORRO, NM",645,24.65%
,"SAN MIGUEL, NM",528,26.89%
,"SIBLEY, MN",533,22.33%
,"EFFINGHAM, GA",465,17.63%
,"JEFFERSON, TN",615,20.16%
,"RIO BLANCO, CO",479,18.16%
,"KIT CARSON, CO",376,11.17%
,"BENT, CO",535,22.06%
,"CROWLEY, CO",542,23.99%
,"GRAINGER, TN",550,19.09%
,"SUMTER, GA",397,23.17%
,"WARE, GA",485,14.23%
,"LAKE, CO",414,19.32%
,"WILSON, TN",472,16.31%
,"HICKMAN, TN",440,13.18%
,"INYO, CA",459,16.56%
,"GLENN, CA",272,19.85%
,"BEN HILL, GA",448,16.29%
,"ARCHULETA, CO",408,19.61%
,"CAMPBELL, TN",528,16.86%
,"BRYAN, GA",344,18.02%
,"LIBERTY, GA",315,19.37%
,"PHILLIPS, CO",388,18.81%
,"MODOC, CA",376,17.82%
,"MONO, CA",466,17.38%
,"LINCOLN, MN",409,18.58%
,"DECATUR, GA",370,14.05%
,"DODGE, GA",330,22.73%
,"GRADY, GA",306,14.38%
,"LINCOLN, CO",330,19.70%
,"WHEELER, OR",387,17.31%
,"CONEJOS, CO",312,17.95%
,"EARLY, GA",377,11.94%
,"LOS ALAMOS, NM",383,24.80%
,"WASHINGTON, CO",356,16.57%
,"TRINITY, CA",390,20.51%
,"LUNA, NM",378,29.37%
,"CRISP, GA",284,22.18%
,"MOWER, MN",391,30.18%
,"QUAY, NM",407,17.94%
,"CLAIBORNE, TN",389,14.14%
,"MAURY, TN",360,17.78%
,"COFFEE, TN",364,13.74%
,"WATONWAN, MN",294,19.73%
,"WORTH, GA",276,19.57%
,"COLFAX, NM",315,21.27%
,"TOOMBS, GA",276,16.67%
,"GILLIAM, OR",329,13.68%
,"ATKINSON, GA",349,13.47%
,"BACA, CO",249,24.50%
,"PUTNAM, TN",341,17.30%
,"ANDERSON, TN",312,19.87%
,"MITCHELL, GA",278,25.90%
,"WARREN, TN",333,12.61%
,"BLECKLEY, GA",226,21.24%
,"SHERMAN, OR",278,22.66%
,"COLUSA, CA",253,26.48%
,"OURAY, CO",304,9.54%
,"JENKINS, GA",254,19.69%
,"WARREN, GA",278,20.14%
,"WILKINSON, GA",223,15.70%
,"GRANT, NM",253,17.79%
,"CHEATHAM, TN",320,11.56%
,"TALBOT, GA",282,18.44%
,"LEA, NM",246,24.80%
,"ROANE, TN",306,16.67%
,"COSTILLA, CO",277,29.24%
,"SCREVEN, GA",240,18.33%
,"SEMINOLE, GA",229,10.48%
,"VAN BUREN, TN",276,16.67%
,"SEDGWICK, CO",233,16.31%
,"PULASKI, GA",218,20.18%
,"CRAWFORD, GA",234,16.67%
,"PIERCE, GA",223,12.11%
,"JACKSON, CO",249,20.08%
,"IRWIN, GA",223,14.80%
,"CLAY, GA",188,10.11%
,"MACON, GA",212,23.58%
,"DODGE, MN",198,32.83%
,"WASECA, MN",181,24.86%
,"BRANTLEY, GA",192,11.98%
,"TURNER, GA",197,24.37%
,"TAYLOR, GA",184,20.11%
,"WAYNE, GA",211,21.80%
,"SAGUACHE, CO",192,25.52%
,"WHITE, TN",200,11.50%
,"JOHNSON, GA",189,18.52%
,"DOOLY, GA",181,19.34%
,"GUADALUPE, NM",200,15.50%
,"TATTNALL, GA",180,21.67%
,"SIERRA, CA",175,20.00%
,"HOUSTON, TN",173,15.03%
,"KIOWA, CO",147,21.09%
,"ALPINE, CA",193,25.39%
,"WILCOX, GA",159,21.38%
,"APPLING, GA",170,14.71%
,"TALIAFERRO, GA",190,18.42%
,"GLASCOCK, GA",145,25.52%
,"ROBERTSON, TN",157,21.66%
,"PERRY, TN",189,16.93%
,"TELFAIR, GA",160,19.38%
,"MARION, GA",141,23.40%
,"TWIGGS, GA",160,20.00%
,"JEFF DAVIS, GA",135,25.19%
,"CHEYENNE, CO",120,12.50%
,"UNION, NM",182,12.64%
,"CANDLER, GA",113,15.93%
,"TERRELL, GA",117,20.51%
,"STEWART, TN",121,11.57%
,"MCINTOSH, GA",122,19.67%
,"BACON, GA",116,14.66%
,"MILLER, GA",96,15.63%
,"BEDFORD, TN",120,19.17%
,"CALHOUN, GA",115,24.35%
,"QUITMAN, GA",101,16.83%
,"LONG, GA",92,15.22%
,"EVANS, GA",88,28.41%
,"MONTGOMERY, GA",98,22.45%
,"WAYNE, TN",156,-
,"MORA, NM",97,19.59%
,"TREUTLEN, GA",81,19.75%
,"FENTRESS, TN",139,18.71%
,"RANDOLPH, GA",92,15.22%
,"SCOTT, TN",112,12.50%
,"CHATTAHOOCHEE, GA",70,20.00%
,"DE BACA, NM",89,16.85%
,"STEWART, GA",74,25.68%
,"LINCOLN, TN",103,13.59%
,"SCHLEY, GA",65,23.08%
,"CATRON, NM",82,13.41%
,"HINSDALE, CO",89,16.85%
,"DOLORES, CO",81,-
,"OVERTON, TN",104,22.12%
,"BAKER, GA",65,16.92%
,"WHEELER, GA",67,20.90%
,"LAWRENCE, TN",90,22.22%
,"DEKALB, TN",91,13.19%
,"UNION, TN",108,15.74%
,"MORGAN, TN",71,18.31%
,"GILES, TN",68,-
,"MARSHALL, TN",52,-
,"MINERAL, CO",53,20.75%
,"SMITH, TN",53,-
,"LEWIS, TN",62,19.35%
,"HIDALGO, NM",44,-
,"JACKSON, TN",57,-
,"MACON, TN",51,25.49%
,"CANNON, TN",36,-
,"WEBSTER, GA",32,-
,"SAN JUAN, CO",18,-
,"HARDING, NM",33,-
,"PICKETT, TN",33,-
,"CLAY, TN",27,-
,"MOORE, TN",19,-
,"TROUSDALE, TN",10 or fewer,-
,"Total: Total includes all data under the ? 40 and &lt; 65 Years bucket, including data from rows not currently displayed.",11641944,20.97%
65 Years or more,"SAN DIEGO, CA",333355,68.91%
,"KINGS, NY",151935,38.88%
,"RIVERSIDE, CA",165175,55.65%
,"HENNEPIN, MN",132130,62.68%
,"LOS ANGELES, CA",120566,52.88%
,"ORANGE, CA",156110,58.89%
,"MONROE, NY",165540,60.31%
,"FRESNO, CA",113252,62.85%
,"QUEENS, NY",152358,40.66%
,"SANTA CLARA, CA",130128,58.10%
,"SUFFOLK, NY",185585,43.25%
,"NASSAU, NY",183441,44.14%
,"ALAMEDA, CA",109308,61.65%
,"COBB, GA",107126,58.44%
,"FULTON, GA",90386,56.62%
,"MULTNOMAH, OR",85364,54.95%
,"DENVER, CO",67371,61.56%
,"HARTFORD, CT",111538,63.84%
,"SAN BERNARDINO, CA",75513,52.70%
,"EL PASO, CO",85706,59.50%
,"NEW YORK, NY",95553,51.53%
,"ARAPAHOE, CO",65592,59.97%
,"DEKALB, GA",75364,60.90%
,"CONTRA COSTA, CA",63149,67.37%
,"BALTIMORE, MD",94008,54.52%
,"WASHINGTON, OR",62575,53.36%
,"GWINNETT, GA",53335,58.64%
,"SAN FRANCISCO, CA",54553,62.72%
,"ERIE, NY",98218,49.27%
,"JEFFERSON, CO",65500,56.33%
,"SACRAMENTO, CA",46358,57.08%
,"ADAMS, CO",36721,60.05%
,"BALTIMORE CITY, MD",51711,55.23%
,"RAMSEY, MN",54594,64.43%
,"LARIMER, CO",65490,63.34%
,"CLACKAMAS, OR",55284,51.42%
,"WELD, CO",42649,60.85%
,"BOULDER, CO",54487,65.66%
,"DOUGLAS, CO",45306,61.21%
,"ANNE ARUNDEL, MD",59303,57.99%
,"SAN MATEO, CA",46686,58.76%
,"DAKOTA, MN",45882,66.78%
,"ALBANY, NY",61178,45.79%
,"MONTEREY, CA",38192,64.70%
,"FAIRFIELD, CT",55348,54.43%
,"KERN, CA",21166,53.43%
,"HAMILTON, TN",47304,53.88%
,"DESCHUTES, OR",52144,61.97%
,"NEW HAVEN, CT",48901,58.04%
,"PRINCE GEORGES, MD",41745,47.77%
,"MARION, OR",44601,58.39%
,"SAN JOAQUIN, CA",40026,61.27%
,"ANOKA, MN",35769,63.49%
,"MONTGOMERY, MD",44039,49.08%
,"HALL, GA",38608,58.95%
,"CHEROKEE, GA",33203,55.08%
,"BROOME, NY",42089,54.81%
,"BERNALILLO, NM",50692,58.96%
,"ONONDAGA, NY",45171,55.04%
,"BRONX, NY",21380,54.22%
,"SAINT LOUIS, MN",41139,58.23%
,"HARFORD, MD",42772,55.18%
,"SARATOGA, NY",47464,51.55%
,"STEARNS, MN",30679,54.78%
,"RICHMOND, NY",41098,34.02%
,"PAULDING, GA",24561,56.46%
,"ONEIDA, NY",41010,57.51%
,"SONOMA, CA",17777,55.40%
,"LINN, OR",31009,49.16%
,"NEW LONDON, CT",33833,61.11%
,"WASHINGTON, MN",28592,62.43%
,"SULLIVAN, TN",36176,59.74%
,"ORANGE, NY",30200,38.28%
,"DOUGLAS, GA",19237,57.21%
,"RENSSELAER, NY",29904,46.71%
,"MIDDLESEX, CT",29559,66.65%
,"ONTARIO, NY",27887,62.54%
,"MESA, CO",27934,58.32%
,"HENRY, GA",14820,56.01%
,"PUEBLO, CO",25691,61.15%
,"CLAYTON, GA",12953,51.26%
,"HOWARD, MD",22609,55.94%
,"SOLANO, CA",12865,67.24%
,"WASHINGTON, TN",25189,52.69%
,"NIAGARA, NY",31140,52.50%
,"FORSYTH, GA",14413,56.41%
,"SHERBURNE, MN",13601,60.31%
,"HUMBOLDT, CA",15646,61.82%
,"TULARE, CA",11200,53.91%
,"SANTA CRUZ, CA",16770,57.69%
,"MADERA, CA",14676,59.56%
,"LOWNDES, GA",17419,42.74%
,"STEUBEN, NY",20401,55.01%
,"LANE, OR",12076,57.22%
,"WRIGHT, MN",15360,54.36%
,"WICOMICO, MD",19284,52.41%
,"WAYNE, NY",21311,64.22%
,"JACKSON, OR",11568,49.61%
,"LITCHFIELD, CT",21874,61.85%
,"WESTCHESTER, NY",17480,54.23%
,"BENTON, OR",17220,57.57%
,"TOLLAND, CT",18775,63.73%
,"VENTURA, CA",10212,57.83%
,"MARIN, CA",9917,56.25%
,"WHITFIELD, GA",14591,45.72%
,"SHELBY, TN",22563,61.39%
,"CHARLES, MD",14779,44.29%
,"BARROW, GA",12149,57.25%
,"WINDHAM, CT",16791,58.94%
,"CHEMUNG, NY",16569,55.11%
,"JACKSON, GA",12170,56.14%
,"BARTOW, GA",13382,56.52%
,"RICHMOND, GA",12982,51.95%
,"CLAY, MN",10921,52.28%
,"WASHINGTON, MD",18756,58.59%
,"SAINT LAWRENCE, NY",18890,54.07%
,"CLINTON, NY",16872,38.88%
,"TROUP, GA",11787,54.81%
,"GREENE, TN",15849,56.22%
,"COOS, OR",18833,59.36%
,"CROW WING, MN",17305,56.61%
,"OTTER TAIL, MN",16854,53.82%
,"MADISON, TN",14213,46.73%
,"STANISLAUS, CA",13784,53.72%
,"LINCOLN, OR",18013,48.92%
,"LIVINGSTON, NY",14605,57.06%
,"SCOTT, MN",9214,65.32%
,"BRADLEY, TN",11627,43.57%
,"MERCED, CA",7173,53.79%
,"COLUMBIA, GA",8645,54.00%
,"BROOMFIELD, CO",9903,62.84%
,"CHISAGO, MN",9598,68.95%
,"SULLIVAN, NY",11836,42.53%
,"FLOYD, GA",13543,55.82%
,"YAMHILL, OR",9571,50.95%
,"ULSTER, NY",11109,49.91%
,"ITASCA, MN",12807,69.99%
,"SANTA BARBARA, CA",5969,58.82%
,"KANDIYOHI, MN",10358,60.08%
,"GORDON, GA",9337,56.20%
,"SPALDING, GA",10892,52.72%
,"GENESEE, NY",12849,61.34%
,"CLARKE, GA",10128,59.50%
,"BELTRAMI, MN",9688,50.09%
,"OTSEGO, NY",13070,61.14%
,"HAWKINS, TN",11630,54.85%
,"HERKIMER, NY",12788,58.98%
,"EL DORADO, CA",12557,55.69%
,"UMATILLA, OR",7876,47.21%
,"WORCESTER, MD",15272,68.07%
,"PLACER, CA",11537,55.05%
,"SCHENECTADY, NY",11392,41.75%
,"TIOGA, NY",10912,53.70%
,"HABERSHAM, GA",9874,52.89%
,"CARROLL, MD",12438,50.14%
,"CHENANGO, NY",10869,53.82%
,"COLUMBIA, OR",9035,53.79%
,"CARTER, TN",10631,48.31%
,"FREDERICK, MD",8716,52.16%
,"TOMPKINS, NY",11601,55.95%
,"YOLO, CA",5249,66.37%
,"CARROLL, GA",6847,53.45%
,"BENTON, MN",6895,56.59%
,"COLUMBIA, NY",12853,53.16%
,"POLK, OR",8930,59.96%
,"WALTON, GA",7378,52.28%
,"QUEEN ANNES, MD",10312,56.31%
,"BECKER, MN",9687,52.71%
,"MENDOCINO, CA",5991,58.62%
,"COWETA, GA",5921,56.21%
,"CATOOSA, GA",7753,52.79%
,"WALKER, GA",6806,50.54%
,"NAPA, CA",4458,70.46%
,"WARREN, NY",12678,55.99%
,"TALBOT, MD",11790,48.21%
,"SANDOVAL, NM",10917,59.05%
,"KINGS, CA",4668,53.94%
,"CORTLAND, NY",8915,60.00%
,"DELAWARE, NY",9902,56.04%
,"FAYETTE, GA",6375,55.29%
,"NEWTON, GA",4532,57.72%
,"POLK, MN",6812,54.54%
,"FRANKLIN, NY",8511,45.55%
,"MALHEUR, OR",5707,50.88%
,"CECIL, MD",5935,49.92%
,"DORCHESTER, MD",7803,50.98%
,"CAROLINE, MD",6649,55.24%
,"WASHINGTON, NY",9492,54.30%
,"MURRAY, GA",6320,50.35%
,"GREENE, NY",9216,47.91%
,"CROOK, OR",7995,58.09%
,"CHAVES, NM",6812,44.83%
,"DOUGLAS, OR",6078,46.63%
,"ALLEGANY, NY",7686,59.98%
,"DOUGLAS, MN",8651,50.98%
,"ROCKDALE, GA",5224,58.75%
,"CASS, MN",8438,54.12%
,"WHITE, GA",7535,55.16%
,"MORRISON, MN",6813,51.96%
,"POLK, GA",6309,57.39%
,"LUMPKIN, GA",6807,58.73%
,"ORLEANS, NY",7619,56.46%
,"JEFFERSON, OR",6186,58.54%
,"CARVER, MN",5254,55.46%
,"GIBSON, TN",7058,43.24%
,"STEPHENS, GA",6107,54.63%
,"WINONA, MN",6246,56.16%
,"MILLE LACS, MN",5376,63.10%
,"MADISON, NY",7539,55.70%
,"DAWSON, GA",4831,56.51%
,"ESSEX, NY",8263,47.26%
,"OSWEGO, NY",8724,53.74%
,"DYER, TN",6245,45.81%
,"CARLTON, MN",5199,57.65%
,"GARRETT, MD",6565,55.00%
,"TODD, MN",5490,54.54%
,"CAYUGA, NY",7661,49.89%
,"ALLEGANY, MD",5849,50.28%
,"SCHOHARIE, NY",6283,60.23%
,"ROUTT, CO",4613,58.73%
,"FRANKLIN, GA",4746,48.50%
,"HUBBARD, MN",6324,50.33%
,"WYOMING, NY",6041,55.22%
,"FULTON, NY",6526,47.12%
,"SENECA, NY",6186,57.03%
,"ISANTI, MN",3640,59.59%
,"TILLAMOOK, OR",5496,53.93%
,"KLAMATH, OR",3339,51.27%
,"OCONEE, GA",4817,62.05%
,"ROCKLAND, NY",4933,48.90%
,"NOBLES, MN",3472,46.00%
,"TELLER, CO",5846,59.85%
,"BAKER, OR",5112,57.55%
,"SHASTA, CA",3877,53.55%
,"BANKS, GA",3472,51.01%
,"BUTTS, GA",3480,45.32%
,"KENT, MD",6240,54.92%
,"WASCO, OR",4011,51.73%
,"HART, GA",4968,50.00%
,"BIBB, GA",2859,52.43%
,"MUSCOGEE, GA",3020,54.37%
,"DUTCHESS, NY",4388,50.25%
,"SOMERSET, MD",4548,53.67%
,"SAN LUIS OBISPO, CA",5723,53.77%
,"HOOD RIVER, OR",3036,52.64%
,"YATES, NY",5672,55.25%
,"WADENA, MN",3891,54.69%
,"WEAKLEY, TN",4753,48.96%
,"HOUSTON, GA",2997,48.72%
,"GREENE, GA",6192,56.62%
,"CLATSOP, OR",5550,51.66%
,"VALENCIA, NM",5222,51.34%
,"PINE, MN",4653,58.95%
,"SAN BENITO, CA",3510,54.07%
,"ROSEAU, MN",3483,58.17%
,"ELBERT, CO",3506,58.27%
,"MARION, TN",4087,48.25%
,"BLOUNT, TN",6420,64.27%
,"IMPERIAL, CA",3641,51.96%
,"AITKIN, MN",5366,78.76%
,"HOUSTON, MN",3763,52.38%
,"JEFFERSON, NY",6181,47.79%
,"FREMONT, CO",4661,53.14%
,"CARROLL, TN",4175,44.48%
,"UNICOI, TN",4124,44.91%
,"BUTTE, CA",1696,53.24%
,"PENNINGTON, MN",3120,54.97%
,"LAKE, CA",2279,55.38%
,"JOHNSON, TN",4209,47.47%
,"MEEKER, MN",3862,56.63%
,"MADISON, GA",3082,53.11%
,"RABUN, GA",4582,48.41%
,"SEQUATCHIE, TN",3139,50.30%
,"REDWOOD, MN",3115,52.39%
,"CHATTOOGA, GA",3589,48.90%
,"SANTA FE, NM",6043,55.17%
,"DEL NORTE, CA",2204,54.45%
,"RHEA, TN",2951,44.87%
,"MCNAIRY, TN",3999,50.71%
,"PICKENS, GA",3326,50.48%
,"HENDERSON, TN",3626,43.46%
,"SCHUYLER, NY",3713,55.62%
,"OBION, TN",3908,53.28%
,"KOOCHICHING, MN",3489,49.93%
,"CHAUTAUQUA, NY",4238,48.99%
,"MONTGOMERY, NY",3156,52.57%
,"CAMDEN, GA",3192,53.01%
,"BERRIEN, GA",2493,46.69%
,"MOFFAT, CO",2066,61.23%
,"LAUDERDALE, TN",2907,40.56%
,"HARDEMAN, TN",3186,44.32%
,"GARFIELD, CO",2614,59.30%
,"CATTARAUGUS, NY",3505,42.57%
,"MORROW, OR",1831,39.98%
,"HARALSON, GA",1904,48.16%
,"PUTNAM, GA",3580,52.46%
,"JOSEPHINE, OR",1879,41.62%
,"CHIPPEWA, MN",2641,61.76%
,"UNION, GA",4859,42.46%
,"MERIWETHER, GA",2854,47.79%
,"COTTONWOOD, MN",2541,43.17%
,"CURRY, OR",3729,47.06%
,"MARTIN, MN",2686,44.01%
,"FARIBAULT, MN",2646,48.87%
,"ROCK, MN",2270,45.24%
,"MORGAN, CO",2385,57.53%
,"CURRY, NM",1221,50.78%
,"LAMAR, GA",2201,45.02%
,"GILMER, GA",2989,51.02%
,"MARSHALL, MN",2225,54.88%
,"BENTON, TN",2436,42.45%
,"GUNNISON, CO",1941,49.15%
,"PIKE, GA",2120,48.92%
,"SAINT MARYS, MD",1825,42.79%
,"DELTA, CO",3713,53.49%
,"CLEARWATER, MN",2102,42.63%
,"POLK, TN",2632,37.54%
,"CHESTER, TN",2546,42.66%
,"CALVERT, MD",2016,47.67%
,"MCMINN, TN",2214,46.48%
,"MONTROSE, CO",3308,48.19%
,"RENVILLE, MN",2162,54.72%
,"SWIFT, MN",2088,54.84%
,"BLEDSOE, TN",2277,54.06%
,"RICE, MN",1600,53.56%
,"EAGLE, CO",1996,53.81%
,"DONA ANA, NM",2102,57.47%
,"DAVIDSON, TN",1079,48.84%
,"JACKSON, MN",2010,42.39%
,"SUMMIT, CO",1338,63.08%
,"COOK, GA",1793,47.24%
,"FANNIN, GA",3028,39.93%
,"LYON, MN",2056,49.71%
,"SISKIYOU, CA",2260,63.50%
,"NEVADA, CA",2806,51.03%
,"ELBERT, GA",2012,45.92%
,"CROCKETT, TN",2020,46.83%
,"PITKIN, CO",2039,56.40%
,"HARNEY, OR",1959,42.22%
,"OTERO, CO",2137,55.40%
,"CHATHAM, GA",1682,53.86%
,"KNOX, TN",1459,56.68%
,"DADE, GA",1690,45.80%
,"HARRIS, GA",2000,56.65%
,"HAYWOOD, TN",2331,31.36%
,"MORGAN, GA",2069,50.02%
,"WALLOWA, OR",1969,48.70%
,"TOWNS, GA",3304,41.95%
,"TIPTON, TN",1941,55.18%
,"UNION, OR",1895,55.67%
,"MCLEOD, MN",1870,46.31%
,"BROOKS, GA",1879,37.95%
,"HENRY, TN",1964,41.90%
,"LANIER, GA",1335,44.64%
,"HARDIN, TN",2366,43.20%
,"WILKIN, MN",1483,54.69%
,"MURRAY, MN",1921,50.55%
,"UPSON, GA",1481,43.55%
,"LOGAN, CO",2201,58.34%
,"FILLMORE, MN",1915,49.24%
,"YELLOW MEDICINE, MN",1920,54.48%
,"DICKSON, TN",1254,49.20%
,"MCKINLEY, NM",2226,54.90%
,"NORMAN, MN",1539,50.49%
,"POPE, MN",2271,50.99%
,"BALDWIN, GA",1527,50.03%
,"PARK, CO",1833,56.63%
,"OLMSTED, MN",857,49.24%
,"LAKE, MN",2140,48.08%
,"GRANT, MN",1521,50.62%
,"GRAND, CO",1397,53.69%
,"OGLETHORPE, GA",1483,54.82%
,"LA PLATA, CO",1389,55.15%
,"YUBA, CA",692,48.84%
,"DOUGHERTY, GA",1007,44.89%
,"MONROE, GA",1019,52.31%
,"KANABEC, MN",1451,55.13%
,"LAS ANIMAS, CO",1954,64.38%
,"BURKE, GA",1110,48.83%
,"ROOSEVELT, NM",630,44.44%
,"GRANT, OR",1684,44.89%
,"MAHNOMEN, MN",968,46.90%
,"CHAFFEE, CO",1524,56.10%
,"HANCOCK, TN",1064,42.86%
,"CALAVERAS, CA",2269,54.16%
,"HEARD, GA",894,50.78%
,"STEVENS, MN",1316,51.82%
,"LASSEN, CA",1471,45.28%
,"LEWIS, NY",1813,50.58%
,"KITTSON, MN",1210,51.40%
,"MCDUFFIE, GA",949,52.27%
,"HAMBLEN, TN",970,49.38%
,"PROWERS, CO",1274,49.76%
,"LAKE, OR",1401,53.39%
,"DECATUR, TN",1549,34.93%
,"FAYETTE, TN",1676,57.16%
,"TUOLUMNE, CA",1751,57.51%
,"BLUE EARTH, MN",630,49.68%
,"COOK, MN",1641,62.83%
,"RED LAKE, MN",1008,56.85%
,"MEIGS, TN",977,40.84%
,"MARIPOSA, CA",1656,52.48%
,"COCKE, TN",1099,56.96%
,"AMADOR, CA",1785,55.52%
,"WABASHA, MN",1368,56.73%
,"WILLIAMSON, TN",818,51.34%
,"TIFT, GA",901,54.16%
,"EDDY, NM",1232,46.75%
,"PUTNAM, NY",1023,49.36%
,"SUTTER, CA",696,53.45%
,"LAC QUI PARLE, MN",1173,58.74%
,"GOODHUE, MN",772,49.61%
,"BIG STONE, MN",1220,48.36%
,"GRUNDY, TN",808,30.07%
,"CIBOLA, NM",1305,54.56%
,"HUMPHREYS, TN",664,43.83%
,"JASPER, GA",687,51.38%
,"TRAVERSE, MN",967,55.02%
,"GLYNN, GA",1116,49.10%
